id,label,label_code,label_name,content
FC_24,financial_consultation,사고및보상문의_12,사고및보상문의,"""OTP 카드를 분실하였습니다. 어디에 신고해야 하나요?""
""고객센터와 인터넷, 그리고 영업점에서 분실 신고를 하시면 됩니다.""
""본인이 해야 하나요?""
""네, 본인이 신고하셔야 합니다.""
""타인과 OTP를 같이 이용하는데, 거기에도 분실 등록을 해야 하나요?""
""안 하셔도 됩니다.""
""분실 등록하면 이용할 수 없는 건가요?""
""네, 연결된 계좌는 이용이 불가능합니다.""
""재발급 받으면 수수료가 발생하나요?""
""네, 재발급 수수료는 5천 원입니다.""
""OTP를 다시 찾으면 이용해도 되나요?""
""이용할 수 없습니다.""
""따로 등록해야 하나요?""
""영업점에서 분실 해제 등록을 하셔야 합니다.""
""가전으로 신청할 수는 없나요?""
""네, 가전으로는 신청되지 않습니다.""
""타인도 분실 해제 등록을 같이 해야 하나요?""
""해당 계좌는 직접 본인이 하셔야 합니다.""
""네, 잘 알겠습니다."""
FC_25,financial_consultation,사고및보상문의_120,사고및보상문의,"신용카드가 분실되었는데 어떻게 하죠?  
신용카드 사용을 즉시 정지하실 수 있습니다.  
즉시 정지해 주세요.  
분실된 카드가 어떤 카드인가요?  
공공카드사에서 발급한 공공카드입니다.  
본인 소유의 신용카드가 많으신가요?  
네, 네 장의 카드가 맞습니다.  
주민등록번호 앞자리가 어떻게 되세요?  
공공공공입니다.  
전화번호는 어떻게 되죠?  
공공공공공공공공입니다.  
카드 비밀번호 앞자리 두 개는 뭐죠?  
공공입니다.  
연동되어 있는 계좌는 어느 은행 계좌입니까?  
공공은행입니다.  
결제일은 언제인가요?  
매월 공공일입니다.  
네, 본인 확인이 되셨습니다.  
요청하신 카드의 사용을 즉시 정지하였습니다.  
사용 정지 기간이 있나요?  
네, 1개월 이내에 찾으시면 사용 중지 해지를 요청하시고, 찾지 못하시면 재발급 신청하세요."
FC_26,financial_consultation,사고및보상문의_121,사고및보상문의,"인터넷 뱅킹 OTP 번호가 맞지 않다고 하시네요. 몇 번까지 시도하셨나요? 다섯 번 시도했는데 모두 오류가 나서 전화드렸어요. 네, 고객님, 확인해 보겠습니다. 공공 고객님 맞으시죠? 네. 확인이 필요하니 오해가 있으신 것 같습니다. OTP 사용에 문제가 있는 건가요? 네, 사용하시는 OTP에 이상 여부를 확인하셔야 합니다. OTP에 문제가 있다면 어떻게 해야 하나요? OTP를 재발급 받아야 합니다. 비용이 발생하나요? OTP 재발급 비용은 고객님이 부담하셔야 합니다. 재발급 받는데 오래 걸리나요? 대기 시간이 길지 않다면 오래 걸리지 않습니다. 갈 때 필요한 서류가 있나요? 신분증과 통장, 도장이 필요합니다. OTP 신규 등록을 해야 하는 건가요? 네, 그렇습니다. 알겠습니다."
FC_27,financial_consultation,사고및보상문의_122,사고및보상문의,"금융사고 신고에 대해 문의 드려도 될까요?
네, 금융사고가 발생하셨나요?
그런 것은 아닙니다.
다행입니다. 무엇을 도와드릴까요?
이번에 이 은행에 계좌를 개설했는데,
분실사고가 발생했을 때 어떻게 해야 할지 미리 알아두려고요.
네, 잘 전화 주셨습니다.
만약 금융사고가 발생하면 어떻게 해야 하나요?
은행 영업 시간이라면 은행에 방문하시는 게
분실 신고부터 재발급까지 가장 빠르게 처리됩니다.
아, 그렇군요.
은행 영업 시간이 아닐 경우 ARS로 신고하시면 됩니다.
인터넷 뱅킹으로는 안 되나요?
인터넷 뱅킹 가입자라면 인터넷 뱅킹을 통해서도 신고가 가능합니다.
인터넷 뱅킹은 어디에서 신고하나요?
고객센터의 사전 신고 메뉴에서 하시면 됩니다.
ARS나 인터넷 뱅킹은 언제든지 가능한가요?
네, 연중무휴 24시간 가능하며,
인터넷 뱅킹은 영업일 전환 시간 및 서비스 점검 시간 동안 서비스가 제한될 수 있습니다.
어떤 것을 분실했을 때 신고해야 하나요?
주민등록증, 인감도장, 현금카드, 직불카드, 신용카드, 수표, 보안카드 등이 있습니다.
알겠습니다. 안내해 주셔서 감사합니다.
네, 좋은 하루 되세요."
FC_28,financial_consultation,사고및보상문의_123,사고및보상문의,"통장을 분실했을 때는 어떻게 해야 하나요?  
은행 영업시간에는 직접 은행에 방문하는 것이 가장 좋습니다.  
반드시 방문해야 하나요?  
LRS와 인터넷 뱅킹으로 분실 신고는 가능하지만, 분실 신고 회수는 은행에 방문하셔야 가능합니다.  
아, 그렇군요.  
또한 분실 신고와 동시에 재발급 처리를 도와드리기 때문에 금융 거래 이용에 불편이 없습니다.  
분실 신고 회수는 인터넷 뱅킹으로는 할 수 없는 건가요?  
네, 본인이 은행에 방문하셔야 합니다.  
본인이 가지 않으면 안 되나요?  
네, 반드시 본인이 가야 합니다.  
통장을 분실한 경우에도 부모가 대신 갈 수는 없나요?  
네, 반드시 본인이 방문해야 합니다.  
본점이나 지점은 상관없고요?  
네, 가까운 지점을 이용하시면 됩니다.  
그럼 은행 영업시간이 아닐 경우는 어떻게 하나요?  
우선 전화나 인터넷 뱅킹으로 분실 신고를 하신 후, 빠른 시일 내에 은행에 방문하시면 됩니다.  
네, 알겠습니다.  
사전 신고 후에는 사고 신고 접수 번호를 기록하여 은행에 방문하시는 게 좋습니다.  
네, 감사합니다."
FC_29,financial_consultation,사고및보상문의_124,사고및보상문의,"출금 거래 통장이 분실됐는데요. 분실 신고는 어떻게 하나요?  
네, 분실 신고 도와드리겠습니다. 큰 문제는 없겠죠?  
자유입출금 통장이신가요?  
네.  
통장으로 출금 또는 이체가 가능하신가요?  
네, 맞아요.  
통장을 습득한 사람이 비밀번호를 알지 않는 이상 범죄로 이어지긴 쉽지 않습니다.  
그래도 괜히 신경 쓰이네요.  
너무 걱정 안 하셔도 될 것 같습니다.  
전화로 분실 신고한 후엔 어떻게 하나요?  
은행에 방문하여 분실 신고를 하시고, 통장을 재발급 받으시면 됩니다.  
아무래도 너무 신경 쓰이는데, 아예 해지하고 다시 만들어도 되나요?  
통장과 연결된 서비스를 전부 다시 설정하셔야 하는 불편함은 있으나 가능합니다.  
어떤 걸 연결한다는 거죠?  
자, 통장과 연결해 두신 서비스가 있으시다면 변경하셔야 합니다.  
아, 그렇군요. 직불 카드도 바꿔야 하는군요.  
네, 맞습니다.  
제가 잘못한 건 불편함을 감수해야죠.  
네, 신고 번호를 문자로 안내해 드리니, 은행에 방문하실 때 신고 번호를 꼭 말씀해 주세요."
FC_30,financial_consultation,사고및보상문의_125,사고및보상문의,"입출금 통장을 분실했는데 어떻게 해야 하나요?  
분실 신고를 처리해드리겠습니다.  
제가 통장에 출금 비밀번호까지 적어놔서 정말 급해요.  
고객님 명의로 된 계좌가 3개 있으신데요.  
맨 뒷자리가 공공으로 끝나는 계좌입니다.  
네, ARS에 연결되면 통장 비밀번호를 입력해 주세요.  
네.  
네, 바로 분실 신고 처리를 하였습니다.  
출금이 안 되는 거 맞죠?  
네, 맞습니다.  
이제는 어떻게 해야 하나요?  
은행에 가셔서 새로 통장을 만드시고 출금 비밀번호를 바꾸셔야 합니다.  
대포 통장이나 나쁜 곳에 이용되면 어떡하죠?  
일단 입금과 출금이 모두 안 되도록 계좌가 정지된 상태라 가능성은 낮습니다.  
아, 조심했어야 했는데 처리해 주셔서 고마워요.  
너무 걱정 마시고 은행에 꼭 방문해 주세요.  
은행에 당장 가야 하나요?  
계좌가 정지된 상태이기 때문에 통장에 있는 돈을 사용하시려면 은행에 방문하셔야 가능합니다.  
아, 그렇죠. 제가 정신이 없네요.  
직불카드도 못 쓰겠네요.  
네, 맞습니다."
FC_31,financial_consultation,사고및보상문의_126,사고및보상문의,"통장을 어디에 두었는지 기억이 나지 않아요. 어떻게 하죠? 분실 신고를 해 드릴까요? 분실 신고는 어제 잃어버리자마자 했습니다. 네, 무엇을 도와드릴까요? 어제 분실 신고를 도와주신 상담원분이 은행에 가서 분실 신고 해제를 하라고 하더라고요. 네, 맞습니다. 제가 이동이 어려운 상황이라서... 아, 그러시군요. 은행에 직접 가는 것 말고 인터넷 뱅킹으로 해제 신고를 할 수는 없는지 궁금합니다. 분실 해제는 서면 신청을 해야 하기 때문에 은행에 방문하셔야 합니다. 대리인이 가는 건 안 될까요? 네, 금융 사고에 노출될 위험이 있기 때문에 본인이 가야 합니다. 아, 그렇군요. 갈 때 뭐 가져가야 하나요? 신분증만 챙겨주시면 됩니다. 제가 통장을 잃어버릴 때 주민등록증까지 잃어버린 거라... 운전면허증이나 여권이 있으시면 그걸 가져가시면 됩니다. 둘 다 없어서요. 주민등록증 재발급 신청을 하시면 확인서를 받으실 수 있습니다. 그걸 챙겨서 가져가도 됩니다. 아, 그렇군요. 안내 감사합니다."
FC_32,financial_consultation,사고및보상문의_127,사고및보상문의,"위가 다 통증을 주었는데 어떻게 하죠?  
아, 그러셨군요.  
이거 어떻게 드려야 하나요?  
저희는 공공기관의 통상적인 절차입니다.  
본점으로 오시겠지만 가까운 지점에 가져다 주실 수 있을까요?  
아, 그럼 주인 찾아주나요?  
네, 맞습니다.  
어떻게요?  
저희 은행의 등록된 고객 정보를 조회하여 연락을 드립니다.  
아, 그러면 되는군요.  
가까운 지점 알려주시면 가져다 드리겠습니다.  
정말 감사합니다.  
아닙니다.  
계신 곳이 어디신지 알려주시면 바로 가까운 지점을 조회해 드리겠습니다.  
공공시, 공공구, 공공동, 공공역입니다.  
공공역이면 1번 출구에 공공은행 지점이 있습니다.  
1번 출구요?  
네.  
아, 저기 있네요.  
가져다 드리겠습니다."
FC_33,financial_consultation,사고및보상문의_128,사고및보상문의,"공동 화장실에서 통장을 습득했는데 어떻게 해야 할까요?
네.
통장을 직접 가져다 드리는 게 나은가요?
아니면 경찰서에 가져다 드리는 게 나은가요?
통장만 습득하신 거라면 직접 가져다 주시는 게 좋습니다.
그럼 이후에는 어떻게 처리하시나요?
예금주에게 연락합니다.
주인이 받으러 오지 못하는 경우는 어떻게 하나요?
예금주께서 이용하시기 편한 곳에서 직접 수령하시도록 권유하고,
해당 동장은 바소에 신고합니다.
아, 그렇군요.
제가 있는 곳에서는 공공은행이 가까운데, 다른 곳에 가져다 드리는 건 안 되죠?
네. 완전히 안 된다고는 할 수 없지만,
그래도 저희 은행에 가져다 주시면 좋을 것 같습니다.
통장의 경우도 사례금을 받을 수 있나요?
사례금을 받기는 좀 어려울 것 같습니다.
그렇죠. 잔고가 많아서요.
네. 다른 계좌로 잔고를 2천만 원 이하로 하거나 통장 분실 신고를 한 경우,
그 통장에 가치는 없다고 보니.
네. 그냥 여쭤봤습니다.
가까운 지점 안내 부탁드려도 될까요?
네. 어디서 가까운 역으로 안내해 드릴까요?
공공역이요.
공공역 2번 출구에서 직진하시면 공공은행 지점이 있습니다.
네. 알겠습니다."
FC_34,financial_consultation,사고및보상문의_129,사고및보상문의,"""은행에 갔다가 모르고 가방을 놓고 왔어요.""
""네, 무엇을 도와드릴까요?""
""대기하는 동안 가방을 두고 나온 것 같아요.""
""아, 그러셨군요.""
""거기에 통장과 도장이 다 들어있는데 어떻게 하죠?""
""우선 방문하신 지점의 연락처를 안내해 드릴까요?""
""은행 직원이 가방을 주웠다면 통장을 보고 저한테 먼저 전화하지 않았을까요?""
""가방을 열어 주인을 찾는 정보를 확인하는 것을 불편해하시는 분들이 계셔서요.""
""아, 아마 보관만 하고 주인이 연락을 기다리고 계실 수도 있습니다.""
""은행에 전화해서 가방이 있는지 물어보세요.""
""날짜와 대략적인 시간을 말씀하셔서 보관 중인 가방이 있는지 확인하시면 될 것 같습니다.""
""만약 없으면 어떡하죠?""
""만약 보관 중인 가방이 없다면 CCTV를 확인해 볼 수 있습니다.""
""아, 네.""
""가방을 은행에 두고 가신 게 맞는지 확인하고 누가 가져갔는지도 확인할 수 있을 것 같습니다.""
""네, 알겠습니다.""
""방문하신 은행은 어느 지점이신가요?""
""공공역에 있는 곳이었습니다.""
""공공 지점의 연락처는 공공입니다."""
FC_35,financial_consultation,사고및보상문의_13,사고및보상문의,"회손된 돈을 바꾸고 싶습니다.  
네, 고객님. 회손된 돈을 가지고 계신가요?  
네, 그렇습니다.  
어느 정도 회손이 되었나요?  
약간 찢어진 돈과 불에 탄 돈이 있습니다.  
불에 탄 돈은 은행에서 바꾸어 드리지 않습니다.  
그러면 어디서 바꾸어야 하나요?  
공공은행으로 가셔야 합니다.  
불에 탄 돈도 같이 가져가야 하나요?  
네, 돈을 버리지 말고 그대로 가져가시면 됩니다.  
보관함에서 타버린 돈은 어떻게 하면 되죠?  
보관함 그대로 가져가시면 됩니다.  
제가 찢어진 돈으로 보상을 받을 수 있을까요?  
찢어진 돈의 상태에 따라 보상을 받을 수 있습니다.  
찢어진 돈이 4분의 3 남아 있으면 얼마나 보상받나요?  
전액 보상해 드립니다.  
5분의 2 이상이면요?  
반액으로 인정해 드립니다."
FC_36,financial_consultation,사고및보상문의_130,사고및보상문의,"호텔 상품권을 어디에 두었는지 도대체 기억이 안 나는데 어떻게 하죠?  
네, 분실 신고를 도와드리겠습니다.  
네.  
고객님 명의로 발급된 호텔 상품권은 한 장이시네요.  
네, 맞습니다.  
해당 호텔 상품권을 분실 신고하였습니다.  
은행에 방문하셔서 재발급 받으시면 됩니다.  
제가 분실한 호텔 상품권이 범죄에 사용될 수 있나요?  
계좌번호와 비밀번호, 공인 인증서 등도 함께 유출된 것이 아니기 때문에 범죄로 이어지긴 쉽지 않습니다.  
호텔 상품권만 분실한 거니까 괜찮다는 거죠?  
네, 맞습니다.  
그럼 지금 인터넷 뱅킹을 이용해 계좌 이체를 할 순 없겠네요.  
네, 맞습니다.  
혹시 몰라 돈을 다루는 계좌로 옮겨두고 싶은데, 걱정되시면 인터넷 뱅킹이 아닌 다른 이체 수단을 신청하신 게 있다면 이용하시면 됩니다.  
어떤 게 있죠?  
통장으로 ATM기에서 이체할 수도 있고 ARS로도 가능합니다.  
신청을 했는지 잘 모르겠어요.  
그러시다면 소속 은행에 방문하여 OTP 재발급 및 이체를 하시면 될 것 같습니다.  
네, 그럴게요.  
감사합니다.  
네, 감사합니다."
FC_37,financial_consultation,사고및보상문의_131,사고및보상문의,"이 체중에 OTP 비밀번호 오류가 계속 발생하네요. 어떻게 하죠? 아예 전원이 안 들어오시나요? 네. 발급받으신 지 어느 정도 되셨나요? 잘 모르겠어요. 3년 넘었나? 아무래도 배터리가 다 된 것 같습니다. 아, 네. 가까운 지점에 방문하셔서 재발급 받으셔야 합니다. OTP 처음 발급받을 때 5천 원이 있는데, 또 내야 하나요? 네, 맞습니다. 제가 그냥 분리해서 배터리 교체하면 안 되나요? OTP의 배터리 수명은 사용 빈도에 따라 3년에서 5년 정도로 보고 있는데요. 네. 그 기간에는 배터리뿐만 아니라 OTP의 버튼 등에도 고장 가능성이 포함되어 있습니다. 무슨 말씀이신가요? 배터리 교체 후에도 버튼 고장 등으로 사용이 어려울 수 있습니다. OTP 자체에 유효기간이 있다는 거네요? 네, 맞습니다. 가까운 지점에서 교체하시는 게 가장 안전합니다. 안전이요? 혹시나 타인에게서 OTP 분리를 요청하여 1년 변호와 비밀번호가 유출될 위험이 있었어요."
FC_38,financial_consultation,사고및보상문의_132,사고및보상문의,"거래 금액이 크기 때문에 수표를 발행해야 하는데, 만약 수표를 분실할 경우에는 어떻게 해야 하나요? 절차가 복잡하지만 설명드리겠습니다. 

네, 부탁드립니다. 우선 은행에 방문하셔서 분실 신고를 하셔야 합니다. 분실 신고할 때 수표 번호가 필요할까요? 발행하신 날짜와 금액으로도 찾을 수 있지만, 수표 번호를 알고 계시다면 더욱 좋습니다. 

네, 그럼 도와야겠네요. 그 다음 은행에서는 수수료를 받고, 해당 수표를 사용하지 못하도록 지급 정지 처리를 합니다. 은행에서 미지급 증명서를 발급해드리면, 경찰서에 가서 분실 신고를 하셔야 합니다. 

아, 그렇군요. 그럼 경찰서에서도 분실 신고 확인증을 발급해주는데, 이 두 서류를 가지고 법원에 가셔서 공시 최고를 하셔야 합니다. 

법원까지 가는군요. 네, 다시 은행에 공시 최고 신청 접수 증명서를 제출하신 후, 공시 최고 절차를 거쳐 수표의 실효를 선고하고 상실자에게 재권 판결이 나옵니다. 재권 판결 문서를 은행에 가져가시면 그 수표 금액만큼 다시 돌려받으실 수 있습니다. 

재권 판결이 뭔가요? 네, 상실자에게 자격을 회복시키는 판결입니다. 

네, 잘 알겠습니다. 상세한 설명 감사드립니다."
FC_39,financial_consultation,사고및보상문의_133,사고및보상문의,"수표를 분실했을 때 신고하는 데 비용이 드나요?  
네, 맞습니다.  
어떤 비용이 발생하나요?  
은행의 직업 증명서 처리 수수료 5천 원과 미직업 증명서 발급 수수료 2천 원이 듭니다.  
수수료 외에 다른 비용이 있나요?  
보증금이 필요합니다.  
보증금이요?  
네, 분실된 수표로 인해 은행에서 손해를 볼 경우에 대비하여 20%에서 40% 정도의 보증금을 받고 있습니다.  
보증금은 나중에 돌려받는 건가요?  
네, 최종적으로 법원에서 재권 판결이 나오면 분실된 수표 금액과 보증금을 다시 돌려받으실 수 있습니다.  
보통 재권 판결이 나오기까지 얼마나 걸리나요?  
법원에 공시최고를 신청하시고 3개월 후에 재권 판결이 나옵니다.  
재권 판결을 받고 은행에 가면 돈은 바로 지급되나요?  
아닙니다. 은행마다 기간 차이는 있으나 저희 은행의 경우 한 달 정도 후에 지급하고 있습니다.  
혹시 법원에 공시최고 신청 시에도 비용이 발생하나요?  
네, 맞습니다. 송달료와 인지 비용이 있습니다.  
어느 정도인가요?  
법원에 확인해보셔야 하지만 대략 2만 원에서 3만 원 정도로 알고 있습니다.  
시간과 비용이 많이 드는군요. 감사합니다.  
네, 좋은 하루 되세요."
FC_40,financial_consultation,사고및보상문의_134,사고및보상문의,"10만 원권 수표 한 장을 잃어버렸는데요. 분실 신고를 도와드릴까요? 그 전에 질문 좀 드릴게요. 네, 무엇을 안내해 드릴까요? 재발행하려면 적어도 3개월 걸린다는데 맞나요? 네, 맞습니다. 법원에서 공시 최고 신청을 하여 재권 판결을 받는 데 3개월이 걸립니다. 돈이 2, 3만 원 든다는 것도 맞나요? 네, 맞습니다. 수수료와 송달료 등이 들어갑니다. 누군가 주워서 쓰는 건 억울하긴 한데, 10만 원이 작은 돈은 아니지만 그 때문에 휴가 내고 경찰서랑 법원을 왔다 갔다 하기가 좀 번거로울 수 있습니다. 교통비를 생각하면 5만 원을 다시 받는 건데, 고민이네요. 잘 생각해 보시고 고객님께서 원하시는 방법을 선택하시면 됩니다. 차라리 누군가 주워서 돌려주면 사례금으로 5만 원 드리는 게 나을 것 같은데요. 네, 분실 신고만 하고 법원의 공시 최고 신청은 안 해도 되나요? 가능은 하지만 공시 최고 신청을 하지 않으시면 은행에서 거래 정지를 해제하여 누군가 현금화할 수도 있습니다. 그러면 어쩔 수 없죠. 네, 고객님께서 원하시는 방법을 선택하시면 됩니다."
FC_41,financial_consultation,사고및보상문의_135,사고및보상문의,"수표를 분실했어요. 분실 신고할 수 있나요?  
네, 수표 번호를 불러 주시겠어요?  
어, 201도 말씀 부탁드릴게요.  
저, 요즘 바빠서 수표 임시로 발급받고 싶어요.  
네, 알겠습니다.  
분실 신고를 해 두었습니다.  
아, 예비요.  
네. 원래 은행에 방문하셔서 정식 분실 신고를 하시면 됩니다.  
제가 은행에 가면 안 되나요?  
전화로 분실 신고 후, 이 영업일 이내에 은행에 방문하지 않으시면 지급 정지가 해제되어 최종 소지인이 형구마가 가능합니다.  
오늘이 토요일이니까 내일 중에 찾으면 원래 은행에 안 가도 될까요?  
네, 그래도 정확한 업무 처리를 위해 방문을 부탁드립니다.  
네. 지금 수표 조회하셨을 땐 이미 형구마가 되지 않았죠?  
네, 아직은 수표가 은행으로 들어오진 않았습니다.  
알겠습니다. 원래 은행에 가도록 하겠습니다.  
잘 처리되시길 바랍니다."
FC_42,financial_consultation,사고및보상문의_136,사고및보상문의,"수표를 분실했어요. 분실 신고를 어떻게 하나요?  
수표 번호를 알고 계시면 분실 신고를 도와드리겠습니다.  
아니요, 모르겠습니다.  
저희 은행에서 직접 발행하신 수표인가요?  
네, 맞습니다.  
그렇다면 은행에 방문하시면 수표 조회가 가능하니,  
은행에 가셔서 분실 신고를 하시면 됩니다.  
그럼 수표를 재발행해 주시나요?  
바로는 불가능하고 법적 절차가 필요합니다.  
어떤 절차인가요?  
은행에서 분실 신고 후 미지급 증명서를 발행해 드리면,  
경찰서와 보증기관에 가셔야 합니다.  
미지급 증명서가 뭐죠?  
해당 분실 수표가 아직 지급되지 않았다는 것을 증명하는 서류입니다.  
아, 만약 이미 지급이 되었으면 분실 신고를 못하는 건가요?  
네, 맞습니다.  
어떡하죠? 정말 중요한 돈인데…  
속히 은행에 방문하여 분실 신고를 해보시길 바랍니다.  
수표를 발행했던 지점으로 가야 하나요?  
아니요, 가까운 지점에 가셔도 됩니다.  
빨리 신고해야 하니 가까운 곳으로 갈게요.  
네, 잘 처리되시길 바랍니다."
FC_43,financial_consultation,사고및보상문의_137,사고및보상문의,"수표를 분실했어요. 분실 신고할 수 있나요?  
네. 분실 신고를 도와드리겠습니다.  
수표 번호를 메모해 두었습니다.  
분실 신고는 언제 하셨나요?  
수표 금액은 얼마인가요?  
2023년 10월 1일 5천만 원입니다.  
예비 분실 신고를 도와드렸습니다.  
문자로 사고 신고 번호를 보내드렸으니,  
번호를 지참하셔서 은행에 방문하시기 바랍니다.  
예비 신고인가요?  
네. 전화를 통한 수표 사고 신고는 예비 사고 신고입니다.  
네.  
수표에 관한 권리를 행사하시려면  
수표 발행 지점에 고객이 직접 방문하셔서  
정식 사고 신고를 반드시 해주셔야 합니다.  
꼭 수표를 발행했던 지점으로 가야 하나요?  
수표를 발행했던 지점으로 가시기 어려우시다면  
가까운 지점에 방문하셔도 됩니다.  
은행에 갈 때 챙겨가야 할 게 있을까요?  
신분증과 수수료 및 보증금이 발생하니  
현금을 준비해 주시기 바랍니다.  
수수료와 보증금이 있나요?  
네.  
지급 정지 수수료와 미지급 증명서 보증금이 필요합니다.  
카드로는 결제가 안 되나요?  
네.  
카드 결제는 불가능합니다."
FC_44,financial_consultation,사고및보상문의_138,사고및보상문의,"수표를 분실했어요. 분실 신고 방법을 알 수 있을까요?  
저희 은행에서 발행된 수표가 맞으신가요?  
네, 맞습니다.  
고객님께서 발행하신 수표인가요?  
네.  
수표의 발행일과 금액을 기억하시나요?  
아니요, 잘 기억나지 않습니다.  
수표의 정보를 모르시는 경우, 은행에 방문하여 신고해 주셔야 합니다.  
은행에 가면 조회가 가능하나요?  
네, 가능합니다.  
발행하셨던 날짜와 금액 등으로 수표를 찾을 수 있습니다.  
제가 은행에 가서 신고하기 전에 누군가 그 수표를 현금으로 바꾸면 어떻게 되나요?  
이미 현금으로 바뀌었다면 수표를 찾기가 어려울 수 있습니다.  
누가 바꿔간지 알면 경찰에 신고할 수 있지 않나요?  
수표를 습득한 사람은 직접 받은 돈이기 때문에 확인하기 어려울 수 있습니다.  
아, 그렇군요.  
수표가 분실되는 장면의 CCTV나 목격자 등의 증거가 필요할 것 같습니다.  
그런데 어디서 잃어버렸는지도 모르겠어요.  
은행에 방문하셔서 분실 신고를 하시는 게 좋겠습니다.  
네, 알겠습니다.  
안내 감사합니다.  
잘 처리되시길 바랍니다."
FC_45,financial_consultation,사고및보상문의_139,사고및보상문의,"수표를 분실했어요. 분실 신고할 수 있나요?  
분실 신고해드릴까요? 수표 번호를 모르는데 가능한가요?  
전해주신 고객님께서 발생한 수표인가요?  
아니요. 그냥 대금 결제를 받은 거예요.  
그러시면 그 수표를 주신 분을 통해 수표 번호를 조회해야 합니다.  
그 사람도 다른 사람에게 받은 거면 어떻게 하나요?  
여러 손을 거쳐 수표의 발행자를 찾을 수 없습니다.  
수표 번호를 알 수 없는 경우, 분실 신고가 불가능합니다.  
그렇죠. 만약 저한테 수표를 준 사람이 제가 분실했다고 말해서 본인이 먼저 분실 신고하면 어떻게 되나요?  
수표로 거래를 했다는 확인서 없으세요?  
네, 없어요.  
수표로 거래하실 경우 만일의 사태에 대비하여 사진 또는 메모로 수표 번호를 반드시 남겨두셔야 합니다."
FC_46,financial_consultation,사고및보상문의_14,사고및보상문의,"신용카드를 분실하셨다고요?  
네, 그런 것 같아요.  
분실 신고는 어디서 하면 되나요?  
신용카드 분실 신고는 영업점이나 고객센터에서 하시면 됩니다.  
인터넷으로는 안 되나요?  
네, 인터넷으로는 분실 등록이 안 됩니다.  
다른 사람이 혹시 이용하면 보상받을 수 있나요?  
네, 보상받을 수 있습니다.  
언제 이용액을 보상받을 수 있나요?  
분실 신고 후 61일 이내에 부정 사용 금액에 대해 보상받을 수 있습니다.  
수수료가 있나요?  
네, 수수료가 있습니다.  
수수료는 얼마인가요?  
카드별로 2만 원입니다.  
분실 신고를 할 때 알아야 할 사항이 있나요?  
카드 번호와 이름, 비밀번호를 알려주셔야 합니다.  
카드 번호가 기억이 안 나면 어떻게 하나요?  
본인 확인 후 접수하시면 됩니다.  
네, 고맙습니다."
FC_47,financial_consultation,사고및보상문의_140,사고및보상문의,"수표를 분실했어요. 분실 신고할 수 있나요?  
분실 신고 접수를 해드릴까요?  
아니요. 그건 은행에 가서 직접 신고했습니다.  
네. 무엇을 도와드릴까요?  
제가 정신이 없어서 설명을 들었던 것을 잊어버렸어요.  
아, 그러셨군요.  
절차를 좀 다시 여쭤볼게요.  
네.  
제가 은행에서 수표 분실 신고를 하고 수수료와 보증금을 낸 후, 미지급 증명서를 받았어요.  
네.  
그 다음 경찰서에 가서 뭐해야 하나요?  
경찰서 민원실이 있는 곳에 가셔서 수표 분실 신고를 하셔야 합니다.  
알겠습니다. 그 다음은요?  
경찰서에서 분실 신고 확인증을 발급해 주는데요.  
네.  
미지급 증명서와 분실 신고 확인증을 가지고 법원에 가셔서 공시 최고를 신청합니다.  
공시 최고, 네.  
법원에서 공시 최고 신청 접수 증명을 주실 거예요.  
네.  
그걸 다시 은행에 제출해 주셔야 합니다.  
아, 5일 이내에 법원에 가서 뭔가 받아오라고 했는데 그게 그거군요.  
네, 맞습니다.  
그 다음엔요?  
3개월 후에 법원에 출석하셔서 제권 판결문을 받게 되실 거예요.  
맞아요. 그것도 가져오라고 했어요.  
네. 제권 판결문을 은행에 가져가시면 분실한 수표 금액을 보증금과 함께 다시 찾으실 수 있습니다.  
아, 친절히 설명해 주셔서 정말 고마워요. 잘 처리되시길 빌겠습니다."
FC_48,financial_consultation,사고및보상문의_141,사고및보상문의,"하나의 홈페이지에 접속이 불가능합니다.  
발음이 정확하지 않아서 다시 여쭤보겠습니다.  
공공기관의 홈페이지에 접속할 수 없다는 것입니까?  
접속이 아예 안 돼요.  
접속이 불가능한 경우 어떻게 되나요?  
페이지가 없다고 나와요.  
안타깝게도 오류로 알려진 내용은 없습니다.  
만일의 상황을 대비하여 온라인 거래를 중단해 주십시오.  
그럼 어떻게 해야 할 수 있습니까?  
죄송한 말씀드리지만 현재 상황이 해결될 때까지 기다려주시면 감사하겠습니다.  
장난하시는 건가요?  
죄송한 말씀을 드리자면 현재 상황이 해결될 때까지 온라인 은행 거래를 할 수 없습니다.  
아, 모바일 뱅크를 사용해서는 안 될까요?  
서비스를 이용할 수 있다고 확답드릴 수는 없습니다.  
빠른 시일 내에 복구하도록 하겠습니다.  
모바일도 안 되나요? 어디서 이용할 수 있죠?  
24시 자동화 기기 또는 영업 시간 내에 영업점을 방문하셔서 이용하실 수 있습니다.  
해외에 나가 있는데 어떻게 하면 영업점에 방문해서 이를 처리할 수 있죠?  
말씀해 보시죠.  
고객님의 상황을 이해하지 못한 점 양해 부탁드립니다.  
너무한 거 아니에요.  
그렇다면 연락받을 전화번호와 이름을 남겨주시면 수리가 완료되는 대로 문자 또는 전화를 통해 안내해 드리도록 하겠습니다.  
공공기관에 다시 연락드리겠습니다.  
네, 알겠습니다.  
죄송한 마음을 전해드리며 공공기관이었습니다.  
이상입니다."
